beneficiary_id,employed,employment_type,employer_name,job_role,salary_monthly,employment_date,job_duration_months
7436,True,Wage,Local Shop,Associate,12073.16,2023-01-05,8
4241,True,Self,Amazon,Driver,18736.05,2023-01-03,13
6583,True,Self,TCS,Analyst,10776.45,2023-01-16,23
1089,True,Wage,Flipkart,Analyst,23368.47,2023-02-13,21
4257,True,Wage,TCS,Driver,15224.17,2023-03-16,19
468,True,Self,Infosys,Driver,18332.31,2023-03-14,16
17,True,Self,Amazon,Associate,14776.81,2023-02-12,24
6455,True,Wage,TCS,Associate,20841.77,2023-04-22,14
4295,True,Self,Infosys,Analyst,21349.2,2023-03-26,17
6399,True,Wage,Flipkart,Driver,14731.5,2023-05-11,19
1726,True,Wage,Flipkart,Analyst,10805.49,2023-02-06,19
8328,True,Self,Local Shop,Driver,17884.59,2023-02-08,18
5115,True,Wage,Flipkart,Operator,22166.12,2023-02-03,10
1591,True,Wage,Local Shop,Operator,19671.62,2023-03-04,9
2405,True,Wage,Infosys,Associate,10983.1,2023-01-30,10
6409,True,Self,Flipkart,Driver,12725.59,2023-02-14,7
9505,True,Self,Infosys,Operator,21121.27,2023-02-25,21
5653,True,Wage,Flipkart,Analyst,23654.33,2023-03-18,21
3916,True,Self,Amazon,Driver,12953.74,2023-01-26,19
1528,True,Wage,Flipkart,Operator,16290.49,2023-05-21,6
4915,True,Wage,Infosys,Driver,15041.45,2023-02-14,19
8544,True,Wage,TCS,Associate,11687.34,2023-05-03,13
7741,True,Wage,Local Shop,Operator,10568.21,2023-03-22,20
5072,True,Self,Infosys,Driver,17091.36,2023-01-26,6
5976,True,Self,Amazon,Driver,10865.59,2023-05-15,19
1625,True,Wage,TCS,Analyst,22205.5,2023-01-24,20
1644,True,Wage,Local Shop,Operator,24019.66,2023-05-09,8
2718,True,Self,TCS,Driver,15042.98,2023-05-23,24
1631,True,Wage,Flipkart,Operator,14804.22,2023-05-12,7
3155,True,Wage,Local Shop,Analyst,24792.05,2023-03-09,19
2150,True,Wage,Flipkart,Analyst,18704.71,2023-05-08,23
8901,True,Wage,Infosys,Analyst,13440.65,2023-03-12,19
4262,True,Self,Flipkart,Analyst,17942.8,2023-02-23,20
3388,True,Wage,Local Shop,Associate,13202.15,2023-04-23,8
715,True,Self,Local Shop,Operator,17891.95,2023-04-30,21
319,True,Wage,Flipkart,Driver,16980.24,2023-01-19,19
1983,True,Self,Flipkart,Driver,21771.59,2023-05-24,7
5984,True,Self,Amazon,Driver,16494.23,2023-04-18,9
1479,True,Wage,Amazon,Associate,17256.83,2023-05-11,16
7688,True,Self,TCS,Analyst,20907.01,2023-03-09,22
7386,True,Wage,Amazon,Driver,22110.62,2023-01-21,23
2422,True,Self,TCS,Analyst,16291.86,2023-03-14,10
4238,True,Self,Infosys,Operator,17511.99,2023-02-15,6
1677,True,Wage,Flipkart,Operator,13594.29,2023-01-08,24
3274,True,Wage,Local Shop,Analyst,23477.34,2023-05-03,18
4349,True,Wage,Infosys,Analyst,13108.74,2023-03-19,20
5847,True,Self,Local Shop,Operator,10154.79,2023-04-13,16
1774,True,Self,TCS,Driver,24874.84,2023-05-13,19
3928,True,Self,Local Shop,Driver,22921.81,2023-05-08,13
6944,True,Wage,Amazon,Operator,14346.41,2023-01-28,20
7319,True,Wage,TCS,Operator,24378.21,2023-01-19,22
6072,True,Self,TCS,Associate,20331.55,2023-03-27,15
7014,True,Self,Amazon,Associate,11262.31,2023-05-14,23
303,True,Wage,Infosys,Driver,20180.01,2023-03-26,14
9950,True,Self,Amazon,Analyst,10754.94,2023-03-23,22
5367,True,Self,TCS,Analyst,19680.23,2023-04-06,12
9220,True,Wage,Local Shop,Driver,14775.65,2023-05-07,24
7574,True,Self,Local Shop,Driver,10387.95,2023-04-03,11
4712,True,Wage,Infosys,Operator,19533.63,2023-04-29,14
2075,True,Self,TCS,Analyst,14565.72,2023-04-17,18
2864,True,Self,Infosys,Analyst,12012.71,2023-03-11,17
939,True,Self,Flipkart,Driver,22484.52,2023-03-10,23
2,True,Self,Amazon,Driver,19285.29,2023-03-17,13
2896,True,Self,Flipkart,Associate,23669.24,2023-03-05,20
2777,True,Self,Amazon,Operator,13319.3,2023-05-20,18
814,True,Wage,Amazon,Driver,15472.99,2023-02-17,18
8917,True,Wage,Amazon,Operator,18135.55,2023-03-10,22
3959,True,Self,TCS,Operator,22909.05,2023-03-02,9
5297,True,Wage,Infosys,Driver,18317.61,2023-03-04,21
2699,True,Self,TCS,Analyst,19133.91,2023-04-10,22
4021,True,Self,Amazon,Driver,21378.85,2023-01-17,6
7709,True,Wage,TCS,Operator,16213.23,2023-03-01,12
1168,True,Self,Infosys,Analyst,13441.13,2023-05-07,19
8123,True,Wage,TCS,Analyst,24225.02,2023-04-27,24
906,True,Wage,TCS,Operator,17240.96,2023-03-01,7
2705,True,Self,Local Shop,Associate,19880.75,2023-05-25,16
8755,True,Wage,Local Shop,Analyst,10409.81,2023-02-06,6
3048,True,Wage,Local Shop,Associate,20409.84,2023-04-10,24
9862,True,Wage,Local Shop,Associate,14988.68,2023-03-27,15
3493,True,Wage,Infosys,Analyst,16282.14,2023-04-25,19
531,True,Self,Infosys,Associate,24197.32,2023-02-17,19
4300,True,Self,Amazon,Operator,16688.06,2023-01-10,9
1236,True,Self,Infosys,Analyst,13025.38,2023-04-15,7
1271,True,Self,Flipkart,Driver,20226.4,2023-03-14,19
7172,True,Wage,Infosys,Operator,15922.56,2023-05-04,14
5512,True,Self,Local Shop,Analyst,14637.34,2023-04-19,7
7360,True,Self,Flipkart,Operator,12959.63,2023-05-03,10
831,True,Self,TCS,Associate,20495.98,2023-02-14,16
67,True,Self,Infosys,Operator,11363.0,2023-02-27,9
3971,True,Wage,Local Shop,Driver,16363.62,2023-05-19,12
6088,True,Self,Infosys,Driver,19523.25,2023-04-15,6
1567,True,Self,Amazon,Analyst,13389.36,2023-02-26,15
3508,True,Self,Amazon,Associate,15605.79,2023-05-19,21
8035,True,Wage,TCS,Operator,14821.61,2023-04-25,9
1540,True,Wage,Local Shop,Operator,19153.19,2023-02-27,21
1871,True,Wage,Infosys,Associate,24945.45,2023-04-01,9
1548,True,Wage,TCS,Driver,23352.1,2023-05-15,18
4909,True,Wage,Amazon,Driver,18395.84,2023-01-03,23
624,True,Wage,Amazon,Analyst,17727.27,2023-02-21,17
1117,True,Wage,Infosys,Operator,14412.02,2023-03-31,9
1449,True,Self,Local Shop,Driver,16576.94,2023-05-27,21
8618,True,Wage,Infosys,Driver,11629.44,2023-05-13,13
9139,True,Self,Local Shop,Analyst,22954.8,2023-02-26,12
6459,True,Self,Infosys,Analyst,24963.03,2023-03-11,12
7654,True,Wage,Amazon,Driver,22778.9,2023-05-13,14
3890,True,Self,Infosys,Associate,17466.65,2023-05-11,12
973,True,Wage,TCS,Operator,19280.15,2023-02-14,21
4458,True,Wage,Amazon,Operator,22060.43,2023-02-09,12
968,True,Self,Local Shop,Analyst,18556.07,2023-02-26,20
9884,True,Self,Amazon,Analyst,23968.33,2023-01-18,24
7989,True,Wage,TCS,Analyst,15408.33,2023-03-23,19
6473,True,Wage,Infosys,Driver,22197.57,2023-03-30,15
5241,True,Wage,Infosys,Analyst,19657.15,2023-04-15,7
7525,True,Self,Infosys,Associate,19803.82,2023-02-11,20
8091,True,Self,Flipkart,Analyst,24299.32,2023-04-28,22
8842,True,Wage,Infosys,Operator,21247.43,2023-02-24,12
7279,True,Self,Local Shop,Associate,16012.07,2023-01-12,14
4823,True,Self,Flipkart,Analyst,16081.23,2023-01-19,12
6221,True,Wage,Amazon,Associate,19613.95,2023-03-28,7
3762,True,Wage,TCS,Driver,11673.73,2023-01-19,15
7762,True,Self,TCS,Driver,21628.03,2023-01-31,14
3952,True,Self,Infosys,Associate,19198.16,2023-04-16,14
5033,True,Self,Local Shop,Associate,20220.69,2023-03-23,14
3043,True,Self,Infosys,Operator,21343.16,2023-02-20,7
5236,True,Self,Local Shop,Driver,21671.01,2023-03-19,11
9979,True,Self,Local Shop,Operator,15649.36,2023-01-23,24
3515,True,Self,Infosys,Associate,12117.02,2023-03-14,19
6052,True,Wage,Infosys,Analyst,22063.11,2023-05-10,16
3630,True,Self,Local Shop,Associate,19973.6,2023-04-13,24
7779,True,Self,TCS,Analyst,24663.76,2023-02-20,17
6261,True,Self,Infosys,Operator,23394.51,2023-04-26,18
4307,True,Self,TCS,Associate,20875.29,2023-05-15,16
7778,True,Wage,TCS,Analyst,21375.0,2023-04-01,19
4808,True,Self,Infosys,Associate,20011.49,2023-01-10,23
3983,True,Self,Local Shop,Operator,24143.46,2023-01-26,13
3802,True,Wage,Amazon,Associate,17811.74,2023-02-26,23
3963,True,Wage,TCS,Associate,24229.25,2023-05-16,21
9425,True,Self,Flipkart,Driver,14487.62,2023-03-17,13
3950,True,Wage,Flipkart,Driver,20697.72,2023-05-24,12
5229,True,Self,Local Shop,Associate,17028.55,2023-02-18,17
5866,True,Wage,TCS,Operator,17461.12,2023-05-20,14
7675,True,Self,TCS,Driver,23269.55,2023-01-29,24
7341,True,Self,TCS,Operator,20938.35,2023-04-12,24
406,True,Wage,Flipkart,Associate,15176.38,2023-04-10,10
2720,True,Wage,TCS,Associate,11173.71,2023-03-03,23
3502,True,Wage,Infosys,Associate,20312.72,2023-04-15,22
6228,True,Self,Infosys,Analyst,20060.29,2023-05-30,11
2639,True,Self,Local Shop,Driver,19383.83,2023-01-29,13
1908,True,Self,TCS,Operator,10989.32,2023-01-03,21
5231,True,Self,Local Shop,Driver,15704.06,2023-01-08,21
4975,True,Self,TCS,Associate,19960.55,2023-01-30,6
8156,True,Self,TCS,Associate,19804.71,2023-01-22,6
1067,True,Self,Amazon,Associate,13093.07,2023-03-06,18
4012,True,Wage,TCS,Operator,12790.78,2023-05-31,14
2371,True,Wage,Flipkart,Associate,12060.02,2023-03-27,14
2778,True,Wage,Amazon,Operator,15452.79,2023-01-02,21
25,True,Self,Flipkart,Operator,16784.89,2023-03-07,12
5916,True,Wage,Local Shop,Analyst,20067.63,2023-03-10,13
3162,True,Self,TCS,Driver,20445.51,2023-01-04,6
1750,True,Self,TCS,Operator,21582.08,2023-04-29,10
7635,True,Self,TCS,Operator,12097.2,2023-01-25,11
7440,True,Self,Infosys,Associate,24210.4,2023-04-22,19
8777,True,Wage,Infosys,Associate,12796.82,2023-04-29,16
9283,True,Self,TCS,Driver,21605.6,2023-01-27,6
1664,True,Wage,Flipkart,Driver,18058.4,2023-02-27,16
4588,True,Self,Flipkart,Driver,18634.82,2023-03-27,12
6618,True,Self,Local Shop,Associate,13176.64,2023-02-22,10
2624,True,Self,Amazon,Operator,22515.16,2023-04-11,19
3752,True,Wage,Local Shop,Associate,10361.55,2023-03-13,7
958,True,Self,Local Shop,Analyst,16285.49,2023-03-06,20
8562,True,Wage,Local Shop,Operator,16381.28,2023-03-28,6
3151,True,Self,Amazon,Operator,19582.04,2023-02-06,22
8066,True,Wage,Flipkart,Operator,24176.03,2023-02-21,20
6395,True,Self,Flipkart,Driver,11248.49,2023-04-13,8
5322,True,Self,TCS,Analyst,13752.35,2023-01-10,8
455,True,Wage,Local Shop,Operator,10669.57,2023-05-24,7
5308,True,Self,Infosys,Analyst,21589.09,2023-04-03,21
6352,True,Wage,Infosys,Associate,19450.24,2023-01-08,7
5872,True,Wage,Local Shop,Analyst,17557.37,2023-03-05,8
2851,True,Wage,Local Shop,Operator,22153.22,2023-01-31,22
2057,True,Self,TCS,Driver,11780.92,2023-01-22,8
4108,True,Wage,Local Shop,Analyst,15900.17,2023-05-11,18
1622,True,Wage,Flipkart,Analyst,21997.88,2023-04-06,16
1452,True,Wage,TCS,Analyst,12771.04,2023-01-01,19
5193,True,Wage,Local Shop,Associate,13485.17,2023-03-05,19
8806,True,Wage,TCS,Driver,24363.65,2023-01-22,12
4673,True,Self,Infosys,Analyst,14412.94,2023-04-08,6
1248,True,Self,Infosys,Associate,23764.04,2023-01-31,7
1683,True,Self,Amazon,Analyst,12570.3,2023-04-01,24
3486,True,Self,TCS,Analyst,11702.78,2023-05-06,22
3664,True,Self,Local Shop,Associate,14186.12,2023-03-28,17
4696,True,Self,Local Shop,Driver,19103.84,2023-01-19,12
74,True,Self,Amazon,Driver,23594.94,2023-03-12,13
6371,True,Self,Infosys,Associate,19194.27,2023-01-16,21
1319,True,Wage,Infosys,Analyst,22617.8,2023-01-27,21
824,True,Self,TCS,Driver,22450.23,2023-02-19,16
7642,True,Wage,Flipkart,Driver,24123.19,2023-01-25,6
1484,True,Self,Amazon,Associate,10548.16,2023-01-01,9
3613,True,Self,Flipkart,Analyst,10708.82,2023-02-20,17
1222,True,Self,Local Shop,Operator,18123.54,2023-01-31,7
4851,True,Self,Flipkart,Analyst,12625.27,2023-04-09,20
9806,True,Self,Flipkart,Operator,11043.35,2023-02-23,15
4681,True,Wage,Flipkart,Driver,23995.44,2023-02-17,13
2063,True,Self,Infosys,Analyst,20205.59,2023-02-27,10
5661,True,Wage,TCS,Analyst,18189.67,2023-03-01,23
2450,True,Self,Local Shop,Associate,16253.91,2023-03-18,17
5918,True,Self,Flipkart,Associate,14692.18,2023-05-13,24
1213,True,Wage,TCS,Driver,10274.07,2023-05-08,10
3673,True,Self,TCS,Operator,11701.85,2023-02-17,10
3332,True,Self,Local Shop,Operator,23832.42,2023-04-21,8
5851,True,Wage,Flipkart,Associate,10814.08,2023-05-29,21
5952,True,Self,Local Shop,Analyst,10870.05,2023-05-01,16
4527,True,Self,Flipkart,Driver,21671.19,2023-02-10,8
6389,True,Wage,Flipkart,Analyst,11593.21,2023-02-17,20
8721,True,Self,Amazon,Analyst,15012.41,2023-01-28,21
1618,True,Self,Infosys,Analyst,10078.65,2023-04-26,19
163,True,Self,Local Shop,Operator,11009.59,2023-01-02,17
3230,True,Self,Infosys,Analyst,17294.73,2023-05-27,10
3302,True,Wage,Local Shop,Driver,19735.39,2023-04-02,22
5736,True,Wage,Amazon,Operator,14745.9,2023-02-28,8
4168,True,Self,Infosys,Operator,15221.24,2023-04-26,18
7215,True,Self,Infosys,Associate,15613.78,2023-01-13,18
4045,True,Wage,Local Shop,Operator,18032.52,2023-01-31,11
8841,True,Self,Local Shop,Analyst,19725.75,2023-02-19,8
6654,True,Self,TCS,Driver,12288.62,2023-01-31,12
9571,True,Wage,TCS,Operator,16354.18,2023-03-30,18
6566,True,Wage,Flipkart,Operator,11446.56,2023-03-25,10
6416,True,Wage,Flipkart,Driver,16968.3,2023-03-01,22
7901,True,Self,Flipkart,Operator,19951.75,2023-05-27,12
765,True,Self,Flipkart,Analyst,11185.17,2023-02-03,17
5863,True,Wage,Flipkart,Analyst,10117.53,2023-04-25,8
2967,True,Self,TCS,Associate,18591.49,2023-04-29,6
637,True,Self,Infosys,Driver,10741.42,2023-05-30,23
4111,True,Wage,Infosys,Driver,15322.6,2023-03-18,24
5242,True,Self,Infosys,Analyst,18914.36,2023-03-14,6
4782,True,Wage,TCS,Operator,24891.44,2023-05-17,8
718,True,Self,Infosys,Associate,17358.05,2023-05-07,8
8315,True,Wage,Flipkart,Driver,21750.48,2023-04-04,12
4436,True,Self,Amazon,Operator,12255.03,2023-04-19,7
3452,True,Self,Amazon,Operator,18245.45,2023-01-03,9
9564,True,Self,Amazon,Associate,10194.11,2023-02-26,7
5020,True,Self,Amazon,Driver,20686.33,2023-05-17,8
3112,True,Self,Amazon,Operator,18455.43,2023-05-02,23
5697,True,Wage,Flipkart,Driver,11227.21,2023-03-20,15
8104,True,Self,TCS,Associate,12082.09,2023-03-04,17
8092,True,Self,TCS,Driver,15824.59,2023-03-20,6
7535,True,Self,Infosys,Associate,19849.26,2023-05-06,16
2907,True,Wage,Flipkart,Operator,10384.05,2023-05-23,23
3287,True,Self,TCS,Operator,13072.23,2023-04-15,14
1366,True,Self,Local Shop,Operator,12655.84,2023-05-21,10
5110,True,Wage,TCS,Operator,10764.73,2023-02-13,23
8278,True,Self,Infosys,Driver,18994.22,2023-01-17,10
9450,True,Self,Infosys,Driver,11559.17,2023-04-24,24
4805,True,Self,TCS,Analyst,24937.06,2023-04-16,7
6773,True,Self,TCS,Operator,19247.84,2023-02-28,20
6945,True,Wage,Flipkart,Analyst,17953.15,2023-01-08,7
5420,True,Self,Infosys,Analyst,16398.39,2023-04-07,22
3972,True,Wage,Amazon,Analyst,22026.58,2023-01-24,16
6627,True,Self,TCS,Operator,12976.09,2023-05-17,18
8984,True,Self,Local Shop,Driver,24203.23,2023-04-01,10
9400,True,Wage,TCS,Associate,14095.97,2023-05-31,24
3223,True,Self,Amazon,Operator,12695.63,2023-05-04,21
8193,True,Wage,Infosys,Analyst,23196.76,2023-05-05,16
6340,True,Self,Infosys,Driver,19467.44,2023-04-11,17
4941,True,Self,Local Shop,Driver,11130.82,2023-02-09,17
5272,True,Self,Local Shop,Analyst,10310.13,2023-03-08,13
7873,True,Self,Infosys,Analyst,22896.56,2023-05-06,6
6556,True,Self,Amazon,Analyst,12731.78,2023-03-12,13
8310,True,Wage,Amazon,Associate,15615.86,2023-04-04,19
2591,True,Wage,Flipkart,Driver,24153.0,2023-02-03,16
4538,True,Wage,TCS,Analyst,19892.41,2023-03-21,11
8429,True,Wage,Flipkart,Driver,11220.84,2023-04-04,19
4726,True,Self,Infosys,Analyst,10634.38,2023-05-09,20
9631,True,Wage,Amazon,Associate,24128.25,2023-05-08,22
4268,True,Self,Infosys,Operator,21338.78,2023-02-05,11
250,True,Wage,Infosys,Associate,19226.38,2023-04-20,19
5510,True,Self,Infosys,Analyst,11366.36,2023-05-07,14
1911,True,Wage,Infosys,Driver,10277.55,2023-03-11,17
5513,True,Self,Infosys,Driver,16880.02,2023-02-19,19
8450,True,Wage,Local Shop,Associate,15354.94,2023-04-05,15
4927,True,Self,Flipkart,Operator,17246.36,2023-03-10,9
6554,True,Wage,Local Shop,Driver,10544.59,2023-04-20,12
4603,True,Self,Amazon,Operator,14917.87,2023-01-13,20
5768,True,Wage,Flipkart,Driver,14942.81,2023-01-26,10
5888,True,Wage,TCS,Analyst,16393.56,2023-01-14,7
9059,True,Self,Flipkart,Operator,21487.75,2023-01-15,10
9377,True,Wage,Infosys,Driver,21216.17,2023-02-07,15
6287,True,Wage,Infosys,Driver,24714.18,2023-02-12,6
6617,True,Self,Infosys,Analyst,22761.16,2023-05-23,18
4352,True,Wage,Infosys,Associate,12446.65,2023-05-21,14
6496,True,Wage,TCS,Associate,11910.04,2023-05-25,9
8713,True,Self,Amazon,Associate,15027.28,2023-04-12,6
2515,True,Wage,TCS,Driver,14942.94,2023-04-07,15
3392,True,Wage,Amazon,Analyst,16492.23,2023-02-01,23
3464,True,Wage,Local Shop,Associate,23493.89,2023-04-23,12
179,True,Wage,Flipkart,Operator,21074.85,2023-01-16,19
8542,True,Self,Flipkart,Operator,21939.49,2023-03-16,8
5523,True,Wage,Infosys,Driver,24780.0,2023-02-18,15
1326,True,Self,Flipkart,Operator,15682.45,2023-02-20,14
8733,True,Self,Amazon,Analyst,23476.98,2023-05-21,20
8520,True,Wage,Flipkart,Associate,11504.9,2023-01-09,16
6339,True,Wage,TCS,Analyst,10923.26,2023-04-14,15
3327,True,Self,Amazon,Driver,21744.95,2023-02-09,23
4119,True,Wage,Flipkart,Analyst,15027.22,2023-04-13,14
5929,True,Self,Flipkart,Analyst,19825.34,2023-05-07,16
3090,True,Self,Amazon,Analyst,14975.65,2023-05-20,13
9942,True,Self,Amazon,Driver,22678.38,2023-01-13,22
5028,True,Self,TCS,Analyst,23534.56,2023-01-06,13
2088,True,Self,Local Shop,Associate,20436.67,2023-02-25,7
8201,True,Self,Flipkart,Operator,20163.29,2023-03-22,10
2526,True,Wage,Local Shop,Operator,22543.4,2023-02-26,19
1309,True,Wage,Amazon,Analyst,18394.0,2023-03-19,7
5539,True,Wage,Infosys,Analyst,10127.8,2023-03-04,13
46,True,Wage,TCS,Driver,17447.5,2023-03-13,18
3120,True,Wage,Infosys,Analyst,20570.18,2023-05-02,17
2853,True,Wage,Infosys,Analyst,11575.61,2023-01-03,23
2109,True,Self,TCS,Analyst,14410.57,2023-03-28,12
6622,True,Wage,TCS,Driver,20803.07,2023-01-19,16
7249,True,Self,Local Shop,Operator,19261.8,2023-04-02,7
7760,True,Wage,Infosys,Associate,11516.81,2023-01-21,17
9030,True,Self,Infosys,Associate,24620.97,2023-04-01,7
3079,True,Wage,Amazon,Associate,14604.55,2023-02-03,17
111,True,Self,Local Shop,Driver,21339.69,2023-01-29,17
5074,True,Wage,Local Shop,Associate,12784.81,2023-05-07,10
8397,True,Self,Amazon,Associate,14660.71,2023-01-23,6
4735,True,Wage,Flipkart,Operator,15404.86,2023-02-10,9
2801,True,Self,Flipkart,Analyst,24167.1,2023-04-05,17
1280,True,Wage,Local Shop,Associate,10113.66,2023-03-02,17
5306,True,Wage,Infosys,Driver,15438.28,2023-04-21,11
7997,True,Wage,Flipkart,Operator,22371.9,2023-05-01,10
6951,True,Wage,TCS,Operator,24355.67,2023-02-16,22
1494,True,Self,Flipkart,Operator,10714.38,2023-02-17,24
6662,True,Wage,Amazon,Operator,18729.21,2023-01-17,12
2556,True,Self,TCS,Analyst,17128.17,2023-01-30,17
1346,True,Self,Local Shop,Analyst,17338.24,2023-02-13,12
3737,True,Wage,Local Shop,Operator,10999.2,2023-04-21,20
7664,True,Wage,Flipkart,Driver,20100.53,2023-02-12,19
3003,True,Self,Local Shop,Driver,18818.25,2023-02-11,18
5494,True,Self,Amazon,Analyst,24052.69,2023-01-02,11
6403,True,Wage,Local Shop,Operator,21739.25,2023-03-07,22
2581,True,Self,Flipkart,Analyst,23712.74,2023-02-26,17
4991,True,Self,Infosys,Driver,24816.06,2023-01-06,7
7626,True,Wage,Infosys,Operator,11822.8,2023-01-11,19
6334,True,Self,Local Shop,Driver,22154.01,2023-04-28,6
5719,True,Wage,Local Shop,Analyst,14962.43,2023-02-13,23
953,True,Wage,Amazon,Driver,16918.34,2023-02-11,16
6274,True,Wage,Amazon,Analyst,19652.85,2023-03-19,6
4883,True,Self,TCS,Driver,21690.1,2023-02-16,19
6829,True,Wage,Local Shop,Associate,23886.48,2023-04-18,18
4083,True,Self,Infosys,Analyst,19206.81,2023-02-27,24
8885,True,Wage,TCS,Driver,19735.46,2023-03-09,9
4180,True,Self,Amazon,Driver,11004.92,2023-02-28,8
2103,True,Wage,Amazon,Analyst,22106.68,2023-01-24,14
6932,True,Self,TCS,Analyst,14702.91,2023-05-31,21
4049,True,Wage,Amazon,Analyst,15685.44,2023-04-04,24
1886,True,Self,Flipkart,Operator,17245.81,2023-02-27,14
3142,True,Self,TCS,Operator,23686.44,2023-03-17,16
9882,True,Wage,TCS,Driver,13582.94,2023-03-29,24
6514,True,Wage,Flipkart,Analyst,22711.93,2023-02-26,24
438,True,Self,Infosys,Associate,20364.49,2023-04-18,8
2780,True,Wage,Infosys,Operator,12005.73,2023-02-01,24
1749,True,Self,Flipkart,Associate,22437.76,2023-05-11,8
1164,True,Wage,Amazon,Operator,14656.05,2023-01-31,8
2477,True,Self,Flipkart,Driver,10590.09,2023-01-16,18
9555,True,Wage,Local Shop,Operator,22059.61,2023-01-08,13
8723,True,Wage,Local Shop,Operator,23173.07,2023-01-04,15
7230,True,Self,Flipkart,Driver,23249.25,2023-03-01,21
422,True,Self,Local Shop,Operator,16626.48,2023-02-10,6
6525,True,Wage,Local Shop,Analyst,10083.67,2023-02-23,23
8236,True,Self,Infosys,Driver,11452.36,2023-04-13,17
6907,True,Wage,Local Shop,Analyst,13263.39,2023-04-02,23
77,True,Self,Flipkart,Analyst,14750.37,2023-04-22,8
3913,True,Wage,Flipkart,Driver,22741.7,2023-04-28,11
2831,True,Self,Amazon,Associate,12583.45,2023-03-27,12
5161,True,Self,Amazon,Associate,20431.78,2023-04-01,18
7972,True,Wage,Flipkart,Operator,20337.67,2023-05-15,24
823,True,Self,Infosys,Associate,18349.74,2023-04-03,17
4861,True,Self,Amazon,Driver,19154.61,2023-04-19,12
8073,True,Self,TCS,Analyst,19544.04,2023-03-22,17
8619,True,Self,TCS,Associate,21160.57,2023-04-30,16
3422,True,Self,TCS,Associate,24511.58,2023-05-29,7
9488,True,Wage,Flipkart,Driver,22960.27,2023-04-12,11
7789,True,Wage,Local Shop,Associate,14186.98,2023-05-23,22
3402,True,Wage,Flipkart,Driver,17820.69,2023-03-24,12
9557,True,Wage,Infosys,Analyst,19606.17,2023-04-25,13
290,True,Self,Flipkart,Associate,12514.64,2023-03-02,18
5806,True,Wage,TCS,Driver,23419.97,2023-02-22,15
5619,True,Self,TCS,Operator,20685.21,2023-03-21,18
8680,True,Self,Local Shop,Analyst,19070.22,2023-02-15,12
9365,True,Wage,Infosys,Associate,20779.73,2023-01-30,6
804,True,Wage,Local Shop,Driver,20992.42,2023-05-17,14
7495,True,Wage,Flipkart,Driver,16994.35,2023-03-05,11
1100,True,Wage,Flipkart,Operator,23245.94,2023-05-16,17
2392,True,Self,Amazon,Driver,20007.12,2023-05-17,21
8077,True,Wage,Flipkart,Analyst,23614.39,2023-04-05,22
6755,True,Self,Flipkart,Driver,16969.35,2023-04-22,16
3300,True,Self,Local Shop,Analyst,20471.18,2023-05-25,18
6306,True,Self,Local Shop,Associate,15832.28,2023-05-19,11
