beneficiary_id,feedback_text,rating,feedback_date,sentiment_score
4585,Very helpful,4,2023-06-13T18:00:00,0.39
4586,Very helpful,4,2023-06-14T18:00:00,0.71
4587,Too fast,4,2023-06-08T11:00:00,0.43
4588,Very helpful,5,2023-06-27T16:00:00,0.92
4589,Could be better,3,2023-06-25T17:00:00,0.87
4590,Excellent content,4,2023-06-12T16:00:00,0.32
4591,Too fast,3,2023-06-15T13:00:00,0.71
4592,Excellent content,4,2023-06-17T13:00:00,0.93
4593,Too fast,3,2023-06-05T18:00:00,0.69
4594,Too fast,3,2023-06-23T14:00:00,0.33
4595,Could be better,3,2023-06-11T11:00:00,0.71
4596,Could be better,4,2023-06-19T09:00:00,0.4
4597,Excellent content,4,2023-06-03T11:00:00,0.68
4598,Too fast,2,2023-06-12T18:00:00,0.39
4599,Excellent content,2,2023-06-08T10:00:00,0.4
4600,Could be better,2,2023-06-18T15:00:00,0.59
4601,Very helpful,4,2023-06-02T15:00:00,0.56
4602,Excellent content,4,2023-06-23T13:00:00,0.31
4603,Very helpful,4,2023-06-09T17:00:00,0.37
4604,Excellent content,5,2023-06-22T18:00:00,0.62
4605,Very helpful,4,2023-06-27T18:00:00,0.54
4606,Excellent content,4,2023-06-10T17:00:00,0.92
4607,Could be better,4,2023-06-19T16:00:00,0.84
4608,Excellent content,5,2023-06-11T18:00:00,0.74
4609,Very helpful,4,2023-06-15T09:00:00,0.85
4610,Could be better,4,2023-06-14T18:00:00,0.95
4611,Too fast,4,2023-06-08T16:00:00,0.55
4612,Could be better,4,2023-06-21T12:00:00,0.51
4613,Very helpful,2,2023-06-20T10:00:00,0.73
4614,Could be better,5,2023-06-14T10:00:00,0.61
4615,Very helpful,4,2023-06-04T15:00:00,0.62
4616,Excellent content,4,2023-06-27T18:00:00,0.51
4617,Very helpful,3,2023-06-26T15:00:00,0.86
4618,Too fast,3,2023-06-23T16:00:00,0.56
4619,Excellent content,5,2023-06-22T15:00:00,0.38
4620,Could be better,4,2023-06-05T17:00:00,0.9
4621,Excellent content,4,2023-06-24T18:00:00,0.45
4622,Could be better,2,2023-06-11T09:00:00,0.94
4623,Excellent content,3,2023-06-22T16:00:00,0.4
4624,Too fast,4,2023-06-08T14:00:00,0.45
4625,Very helpful,4,2023-06-22T10:00:00,0.9
4626,Very helpful,4,2023-06-12T10:00:00,0.43
4627,Very helpful,5,2023-06-23T15:00:00,0.86
4628,Very helpful,5,2023-06-01T17:00:00,0.73
4629,Very helpful,2,2023-06-23T12:00:00,0.51
4630,Excellent content,3,2023-06-04T17:00:00,0.43
4631,Too fast,4,2023-06-01T14:00:00,0.8
4632,Very helpful,3,2023-06-26T09:00:00,0.31
4633,Too fast,4,2023-06-24T13:00:00,0.87
4634,Too fast,5,2023-06-21T09:00:00,0.35
4635,Very helpful,5,2023-06-13T16:00:00,0.81
4636,Very helpful,5,2023-06-13T10:00:00,0.51
4637,Excellent content,4,2023-06-28T09:00:00,0.59
4638,Excellent content,4,2023-06-24T18:00:00,0.36
4639,Too fast,4,2023-06-04T14:00:00,0.9
4640,Very helpful,4,2023-06-22T11:00:00,0.81
4641,Could be better,5,2023-06-12T15:00:00,0.87
4642,Too fast,4,2023-06-21T10:00:00,0.52
4643,Could be better,4,2023-06-28T11:00:00,0.45
4644,Very helpful,4,2023-06-24T12:00:00,0.59
4645,Could be better,2,2023-06-19T09:00:00,0.4
4646,Could be better,2,2023-06-20T09:00:00,0.53
4647,Very helpful,4,2023-06-24T09:00:00,0.89
4648,Very helpful,5,2023-06-25T12:00:00,0.66
4649,Excellent content,4,2023-06-02T09:00:00,0.66
4650,Too fast,4,2023-06-20T14:00:00,0.94
4651,Very helpful,5,2023-06-14T09:00:00,0.5
4652,Could be better,5,2023-06-25T16:00:00,0.34
4653,Too fast,4,2023-06-19T09:00:00,0.44
4654,Could be better,4,2023-06-08T09:00:00,0.38
4655,Could be better,4,2023-06-05T10:00:00,0.58
4656,Could be better,2,2023-06-16T14:00:00,0.6
4657,Too fast,4,2023-06-16T12:00:00,0.66
4658,Excellent content,3,2023-06-09T18:00:00,0.87
4659,Very helpful,4,2023-06-06T18:00:00,0.74
4660,Excellent content,2,2023-06-09T10:00:00,0.33
4661,Could be better,5,2023-06-01T14:00:00,0.5
4662,Too fast,2,2023-06-20T17:00:00,0.85
4663,Could be better,5,2023-06-23T16:00:00,0.31
4664,Very helpful,3,2023-06-14T11:00:00,0.75
4665,Could be better,4,2023-06-11T17:00:00,0.8
4666,Could be better,3,2023-06-11T14:00:00,0.4
4667,Could be better,5,2023-06-03T11:00:00,0.32
4668,Very helpful,3,2023-06-18T17:00:00,0.74
4669,Too fast,4,2023-06-10T16:00:00,0.35
4670,Too fast,5,2023-06-14T13:00:00,0.36
4671,Excellent content,3,2023-06-02T10:00:00,0.44
4672,Too fast,2,2023-06-14T15:00:00,0.51
4673,Could be better,4,2023-06-05T14:00:00,0.49
4674,Too fast,3,2023-06-19T11:00:00,0.41
4675,Very helpful,4,2023-06-27T15:00:00,0.61
4676,Excellent content,5,2023-06-04T16:00:00,0.4
4677,Too fast,4,2023-06-02T11:00:00,0.32
4678,Very helpful,5,2023-06-01T12:00:00,0.68
4679,Could be better,4,2023-06-22T12:00:00,0.84
4680,Excellent content,4,2023-06-11T18:00:00,0.92
4681,Could be better,2,2023-06-21T10:00:00,0.42
4682,Too fast,4,2023-06-10T17:00:00,0.36
4683,Very helpful,2,2023-06-24T13:00:00,0.68
4684,Too fast,4,2023-06-20T12:00:00,0.47
4685,Very helpful,4,2023-06-06T11:00:00,0.6
4686,Too fast,4,2023-06-01T15:00:00,0.44
4687,Excellent content,3,2023-06-09T18:00:00,0.66
4688,Could be better,4,2023-06-01T10:00:00,0.78
4689,Excellent content,3,2023-06-14T14:00:00,0.35
4690,Could be better,5,2023-06-20T10:00:00,0.81
4691,Too fast,4,2023-06-16T12:00:00,0.38
4692,Excellent content,5,2023-06-09T13:00:00,0.41
4693,Excellent content,3,2023-06-09T15:00:00,0.91
4694,Too fast,4,2023-06-07T13:00:00,0.35
4695,Very helpful,4,2023-06-11T17:00:00,0.56
4696,Could be better,5,2023-06-17T13:00:00,0.85
4697,Too fast,4,2023-06-16T11:00:00,0.94
4698,Very helpful,4,2023-06-12T12:00:00,0.73
4699,Excellent content,4,2023-06-18T17:00:00,0.59
4700,Too fast,4,2023-06-03T17:00:00,0.91
4701,Too fast,4,2023-06-05T12:00:00,0.41
4702,Could be better,5,2023-06-08T14:00:00,0.77
4703,Too fast,5,2023-06-13T14:00:00,0.46
4704,Could be better,3,2023-06-21T14:00:00,0.95
4705,Very helpful,4,2023-06-07T16:00:00,0.74
4706,Excellent content,4,2023-06-28T10:00:00,0.86
4707,Very helpful,3,2023-06-01T12:00:00,0.91
4708,Excellent content,4,2023-06-01T09:00:00,0.78
4709,Could be better,2,2023-06-23T12:00:00,0.69
4710,Too fast,4,2023-06-20T09:00:00,0.34
4711,Too fast,3,2023-06-02T15:00:00,0.87
4712,Could be better,5,2023-06-13T15:00:00,0.57
4713,Too fast,4,2023-06-20T16:00:00,0.51
4714,Too fast,2,2023-06-12T18:00:00,0.31
4715,Too fast,5,2023-06-15T15:00:00,0.77
4716,Too fast,4,2023-06-09T09:00:00,0.88
4717,Too fast,5,2023-06-24T15:00:00,0.89
4718,Could be better,5,2023-06-12T16:00:00,0.94
4719,Could be better,5,2023-06-11T13:00:00,0.64
4720,Excellent content,4,2023-06-02T12:00:00,0.72
4721,Could be better,3,2023-06-26T09:00:00,0.77
4722,Too fast,4,2023-06-02T17:00:00,0.93
4723,Too fast,4,2023-06-25T10:00:00,0.58
4724,Excellent content,3,2023-06-22T10:00:00,0.81
4725,Could be better,5,2023-06-13T15:00:00,0.46
4726,Could be better,4,2023-06-04T15:00:00,0.66
4727,Very helpful,4,2023-06-15T15:00:00,0.35
4728,Excellent content,2,2023-06-02T12:00:00,0.48
4729,Could be better,2,2023-06-08T10:00:00,0.87
4730,Very helpful,4,2023-06-12T17:00:00,0.37
4731,Too fast,4,2023-06-17T14:00:00,0.8
4732,Excellent content,4,2023-06-02T16:00:00,0.65
4733,Could be better,2,2023-06-06T17:00:00,0.73
4734,Could be better,4,2023-06-01T12:00:00,0.48
4735,Too fast,4,2023-06-16T15:00:00,0.53
4736,Very helpful,3,2023-06-04T09:00:00,0.39
4737,Excellent content,2,2023-06-28T13:00:00,0.34
4738,Very helpful,5,2023-06-15T11:00:00,0.31
4739,Could be better,4,2023-06-09T17:00:00,0.36
4740,Excellent content,4,2023-06-05T13:00:00,0.71
4741,Very helpful,5,2023-06-02T10:00:00,0.81
4742,Too fast,4,2023-06-10T09:00:00,0.42
4743,Excellent content,4,2023-06-10T12:00:00,0.76
4744,Excellent content,4,2023-06-15T13:00:00,0.87
4745,Too fast,4,2023-06-05T17:00:00,0.4
4746,Too fast,4,2023-06-26T09:00:00,0.58
4747,Too fast,3,2023-06-08T11:00:00,0.64
4748,Excellent content,4,2023-06-05T16:00:00,0.43
4749,Too fast,3,2023-06-11T13:00:00,0.75
4750,Very helpful,3,2023-06-02T18:00:00,0.73
4751,Excellent content,4,2023-06-13T12:00:00,0.41
4752,Could be better,4,2023-06-09T09:00:00,0.74
4753,Could be better,2,2023-06-19T11:00:00,0.41
4754,Very helpful,3,2023-06-27T18:00:00,0.31
4755,Excellent content,5,2023-06-11T18:00:00,0.55
4756,Too fast,4,2023-06-26T12:00:00,0.51
4757,Could be better,3,2023-06-08T14:00:00,0.46
4758,Excellent content,4,2023-06-13T14:00:00,0.32
4759,Excellent content,5,2023-06-09T14:00:00,0.41
4760,Very helpful,5,2023-06-11T10:00:00,0.77
4761,Too fast,4,2023-06-24T16:00:00,0.92
4762,Very helpful,3,2023-06-28T16:00:00,0.37
4763,Very helpful,4,2023-06-14T11:00:00,0.72
4764,Very helpful,5,2023-06-10T15:00:00,0.32
4765,Very helpful,4,2023-06-11T18:00:00,0.5
4766,Could be better,3,2023-06-08T14:00:00,0.67
4767,Very helpful,4,2023-06-07T11:00:00,0.88
4768,Very helpful,4,2023-06-12T13:00:00,0.36
4769,Very helpful,4,2023-06-10T13:00:00,0.36
4770,Could be better,5,2023-06-02T14:00:00,0.84
4771,Excellent content,4,2023-06-25T11:00:00,0.31
4772,Excellent content,4,2023-06-19T14:00:00,0.53
4773,Very helpful,4,2023-06-05T12:00:00,0.74
4774,Too fast,4,2023-06-10T09:00:00,0.7
4775,Too fast,2,2023-06-27T10:00:00,0.81
4776,Too fast,5,2023-06-06T12:00:00,0.93
4777,Excellent content,3,2023-06-15T11:00:00,0.45
4778,Could be better,5,2023-06-09T09:00:00,0.78
4779,Excellent content,3,2023-06-19T09:00:00,0.5
4780,Too fast,3,2023-06-20T09:00:00,0.36
4781,Could be better,4,2023-06-05T18:00:00,0.65
4782,Could be better,5,2023-06-13T12:00:00,0.53
4783,Too fast,3,2023-06-19T16:00:00,0.9
4784,Very helpful,3,2023-06-05T13:00:00,0.82
4785,Excellent content,2,2023-06-17T11:00:00,0.78
4786,Too fast,5,2023-06-02T16:00:00,0.82
4787,Too fast,4,2023-06-28T16:00:00,0.88
4788,Could be better,4,2023-06-05T18:00:00,0.71
4789,Very helpful,4,2023-06-28T18:00:00,0.57
4790,Too fast,4,2023-06-12T14:00:00,0.93
4791,Too fast,5,2023-06-26T17:00:00,0.53
4792,Excellent content,4,2023-06-03T17:00:00,0.64
4793,Could be better,3,2023-06-22T14:00:00,0.92
4794,Very helpful,4,2023-06-23T11:00:00,0.85
4795,Could be better,2,2023-06-08T17:00:00,0.94
4796,Could be better,4,2023-06-19T14:00:00,0.92
4797,Excellent content,4,2023-06-08T15:00:00,0.4
4798,Excellent content,4,2023-06-08T15:00:00,0.36
4799,Too fast,5,2023-06-10T18:00:00,0.64
4800,Excellent content,5,2023-06-24T15:00:00,0.78
4801,Excellent content,5,2023-06-01T09:00:00,0.94
4802,Could be better,5,2023-06-01T14:00:00,0.69
4803,Very helpful,4,2023-06-12T17:00:00,0.66
4804,Too fast,5,2023-06-11T09:00:00,0.85
4805,Could be better,5,2023-06-19T13:00:00,0.45
4806,Very helpful,4,2023-06-05T09:00:00,0.57
4807,Excellent content,3,2023-06-04T09:00:00,0.66
4808,Very helpful,3,2023-06-22T15:00:00,0.79
4809,Could be better,4,2023-06-18T18:00:00,0.44
4810,Very helpful,3,2023-06-23T10:00:00,0.37
4811,Could be better,3,2023-06-14T18:00:00,0.79
4812,Could be better,3,2023-06-22T16:00:00,0.82
4813,Could be better,3,2023-06-26T18:00:00,0.3
4814,Very helpful,3,2023-06-25T10:00:00,0.35
4815,Could be better,3,2023-06-23T09:00:00,0.76
4816,Could be better,4,2023-06-21T14:00:00,0.54
4817,Very helpful,4,2023-06-27T16:00:00,0.42
4818,Excellent content,4,2023-06-24T18:00:00,0.55
4819,Too fast,5,2023-06-15T10:00:00,0.39
4820,Very helpful,3,2023-06-22T14:00:00,0.71
4821,Could be better,3,2023-06-20T14:00:00,0.33
4822,Very helpful,4,2023-06-28T13:00:00,0.57
4823,Excellent content,3,2023-06-18T15:00:00,0.77
4824,Very helpful,5,2023-06-23T14:00:00,0.82
4825,Very helpful,3,2023-06-19T18:00:00,0.7
4826,Could be better,3,2023-06-01T10:00:00,0.55
4827,Could be better,5,2023-06-07T17:00:00,0.37
4828,Excellent content,3,2023-06-19T17:00:00,0.33
4829,Excellent content,5,2023-06-11T13:00:00,0.62
4830,Could be better,3,2023-06-15T13:00:00,0.5
4831,Too fast,3,2023-06-25T10:00:00,0.33
4832,Very helpful,3,2023-06-11T18:00:00,0.69
4833,Could be better,5,2023-06-07T11:00:00,0.61
4834,Very helpful,2,2023-06-23T17:00:00,0.58
4835,Too fast,4,2023-06-19T13:00:00,0.67
4836,Excellent content,3,2023-06-08T14:00:00,0.47
4837,Very helpful,5,2023-06-10T12:00:00,0.73
4838,Could be better,4,2023-06-25T15:00:00,0.37
4839,Could be better,4,2023-06-01T18:00:00,0.71
4840,Too fast,4,2023-06-22T12:00:00,0.82
4841,Excellent content,5,2023-06-10T14:00:00,0.93
4842,Very helpful,4,2023-06-14T12:00:00,0.82
4843,Excellent content,4,2023-06-06T14:00:00,0.68
4844,Could be better,5,2023-06-10T10:00:00,0.48
4845,Excellent content,4,2023-06-27T13:00:00,0.75
4846,Too fast,3,2023-06-04T09:00:00,0.56
4847,Excellent content,5,2023-06-19T13:00:00,0.68
4848,Very helpful,4,2023-06-21T15:00:00,0.65
4849,Too fast,4,2023-06-02T17:00:00,0.43
4850,Very helpful,4,2023-06-11T13:00:00,0.53
4851,Very helpful,4,2023-06-22T18:00:00,0.74
4852,Could be better,4,2023-06-11T18:00:00,0.49
4853,Very helpful,5,2023-06-11T18:00:00,0.63
4854,Could be better,4,2023-06-24T11:00:00,0.37
4855,Very helpful,3,2023-06-24T14:00:00,0.74
4856,Could be better,5,2023-06-02T13:00:00,0.73
4857,Very helpful,4,2023-06-01T18:00:00,0.71
4858,Excellent content,4,2023-06-28T09:00:00,0.81
4859,Too fast,3,2023-06-08T09:00:00,0.83
4860,Excellent content,5,2023-06-08T09:00:00,0.5
4861,Excellent content,5,2023-06-25T09:00:00,0.67
4862,Very helpful,4,2023-06-11T14:00:00,0.39
4863,Very helpful,4,2023-06-25T12:00:00,0.79
4864,Too fast,2,2023-06-26T16:00:00,0.92
4865,Too fast,4,2023-06-25T15:00:00,0.49
4866,Could be better,4,2023-06-25T15:00:00,0.63
4867,Too fast,4,2023-06-25T18:00:00,0.31
4868,Very helpful,2,2023-06-02T17:00:00,0.67
4869,Could be better,4,2023-06-18T10:00:00,0.58
4870,Excellent content,2,2023-06-02T14:00:00,0.59
4871,Excellent content,4,2023-06-04T11:00:00,0.75
4872,Too fast,2,2023-06-15T17:00:00,0.57
4873,Too fast,4,2023-06-25T10:00:00,0.3
4874,Too fast,3,2023-06-26T18:00:00,0.45
4875,Very helpful,3,2023-06-27T17:00:00,0.44
4876,Too fast,3,2023-06-28T16:00:00,0.35
4877,Very helpful,3,2023-06-15T10:00:00,0.9
4878,Could be better,4,2023-06-21T09:00:00,0.52
4879,Could be better,5,2023-06-02T13:00:00,0.69
4880,Very helpful,5,2023-06-13T15:00:00,0.89
4881,Too fast,4,2023-06-25T17:00:00,0.67
4882,Could be better,3,2023-06-01T11:00:00,0.56
4883,Too fast,5,2023-06-09T14:00:00,0.38
4884,Excellent content,5,2023-06-19T16:00:00,0.83
4885,Could be better,4,2023-06-24T09:00:00,0.32
4886,Excellent content,3,2023-06-21T16:00:00,0.92
4887,Could be better,4,2023-06-05T09:00:00,0.46
4888,Very helpful,5,2023-06-12T14:00:00,0.51
4889,Very helpful,2,2023-06-17T17:00:00,0.53
4890,Excellent content,3,2023-06-15T16:00:00,0.59
4891,Could be better,3,2023-06-17T18:00:00,0.94
4892,Could be better,3,2023-06-23T13:00:00,0.91
4893,Too fast,2,2023-06-12T10:00:00,0.35
4894,Too fast,2,2023-06-12T09:00:00,0.44
4895,Very helpful,4,2023-06-02T09:00:00,0.31
4896,Too fast,5,2023-06-21T17:00:00,0.9
4897,Too fast,4,2023-06-26T10:00:00,0.81
4898,Too fast,2,2023-06-25T17:00:00,0.45
4899,Too fast,3,2023-06-04T14:00:00,0.72
4900,Could be better,4,2023-06-01T14:00:00,0.31
4901,Excellent content,5,2023-06-01T11:00:00,0.4
4902,Too fast,3,2023-06-21T11:00:00,0.35
4903,Excellent content,2,2023-06-08T13:00:00,0.35
4904,Excellent content,2,2023-06-20T17:00:00,0.56
4905,Too fast,4,2023-06-02T09:00:00,0.32
4906,Too fast,4,2023-06-23T15:00:00,0.92
4907,Excellent content,3,2023-06-15T15:00:00,0.61
4908,Excellent content,4,2023-06-08T15:00:00,0.89
4909,Very helpful,3,2023-06-03T11:00:00,0.9
4910,Too fast,4,2023-06-08T15:00:00,0.31
4911,Very helpful,4,2023-06-18T14:00:00,0.39
4912,Excellent content,4,2023-06-16T09:00:00,0.34
4913,Could be better,3,2023-06-09T12:00:00,0.85
4914,Could be better,4,2023-06-23T09:00:00,0.61
4915,Could be better,4,2023-06-14T15:00:00,0.75
4916,Too fast,4,2023-06-19T13:00:00,0.71
4917,Excellent content,4,2023-06-05T11:00:00,0.85
4918,Excellent content,5,2023-06-03T16:00:00,0.68
4919,Excellent content,4,2023-06-01T16:00:00,0.49
4920,Very helpful,3,2023-06-27T18:00:00,0.92
4921,Could be better,3,2023-06-17T09:00:00,0.3
4922,Excellent content,3,2023-06-23T15:00:00,0.79
4923,Excellent content,4,2023-06-27T12:00:00,0.36
4924,Too fast,5,2023-06-28T12:00:00,0.94
4925,Too fast,5,2023-06-26T16:00:00,0.87
4926,Too fast,5,2023-06-13T17:00:00,0.78
4927,Very helpful,4,2023-06-17T14:00:00,0.65
4928,Very helpful,2,2023-06-10T15:00:00,0.91
4929,Too fast,5,2023-06-23T16:00:00,0.9
4930,Could be better,2,2023-06-26T13:00:00,0.48
4931,Could be better,2,2023-06-17T12:00:00,0.46
4932,Very helpful,4,2023-06-12T10:00:00,0.32
4933,Too fast,3,2023-06-08T09:00:00,0.77
4934,Too fast,4,2023-06-10T17:00:00,0.47
4935,Could be better,4,2023-06-12T12:00:00,0.43
4936,Excellent content,4,2023-06-25T17:00:00,0.94
4937,Excellent content,5,2023-06-26T13:00:00,0.89
4938,Could be better,5,2023-06-08T13:00:00,0.83
4939,Too fast,4,2023-06-12T15:00:00,0.49
4940,Could be better,4,2023-06-25T10:00:00,0.58
4941,Could be better,3,2023-06-25T16:00:00,0.42
4942,Too fast,4,2023-06-22T13:00:00,0.92
4943,Excellent content,4,2023-06-04T18:00:00,0.52
4944,Could be better,4,2023-06-13T11:00:00,0.78
4945,Too fast,2,2023-06-23T11:00:00,0.53
4946,Too fast,2,2023-06-04T16:00:00,0.51
4947,Very helpful,3,2023-06-20T12:00:00,0.75
4948,Too fast,5,2023-06-03T13:00:00,0.59
4949,Excellent content,4,2023-06-11T11:00:00,0.39
4950,Too fast,4,2023-06-21T16:00:00,0.81
4951,Could be better,3,2023-06-23T09:00:00,0.8
4952,Could be better,4,2023-06-07T13:00:00,0.94
4953,Very helpful,4,2023-06-18T13:00:00,0.62
4954,Very helpful,5,2023-06-05T13:00:00,0.9
4955,Very helpful,4,2023-06-05T18:00:00,0.76
4956,Too fast,5,2023-06-01T13:00:00,0.65
4957,Too fast,4,2023-06-13T12:00:00,0.53
4958,Could be better,3,2023-06-09T13:00:00,0.35
4959,Excellent content,3,2023-06-07T18:00:00,0.35
4960,Excellent content,4,2023-06-17T18:00:00,0.77
4961,Could be better,4,2023-06-11T13:00:00,0.93
4962,Excellent content,3,2023-06-03T11:00:00,0.63
4963,Very helpful,3,2023-06-28T14:00:00,0.77
4964,Excellent content,2,2023-06-18T09:00:00,0.61
4965,Could be better,4,2023-06-28T12:00:00,0.79
4966,Excellent content,4,2023-06-18T18:00:00,0.38
4967,Too fast,4,2023-06-18T16:00:00,0.88
4968,Very helpful,4,2023-06-05T18:00:00,0.76
4969,Excellent content,4,2023-06-08T18:00:00,0.45
4970,Excellent content,3,2023-06-18T18:00:00,0.32
4971,Very helpful,4,2023-06-08T09:00:00,0.94
4972,Too fast,2,2023-06-19T18:00:00,0.95
4973,Could be better,4,2023-06-03T11:00:00,0.76
4974,Could be better,4,2023-06-25T16:00:00,0.32
4975,Could be better,4,2023-06-10T15:00:00,0.54
4976,Too fast,4,2023-06-15T16:00:00,0.66
4977,Too fast,5,2023-06-04T16:00:00,0.72
4978,Excellent content,4,2023-06-21T18:00:00,0.92
4979,Could be better,5,2023-06-20T17:00:00,0.6
4980,Very helpful,4,2023-06-16T09:00:00,0.61
4981,Too fast,3,2023-06-18T13:00:00,0.76
4982,Very helpful,5,2023-06-20T11:00:00,0.46
4983,Too fast,2,2023-06-14T14:00:00,0.91
4984,Very helpful,4,2023-06-20T18:00:00,0.45
4985,Very helpful,4,2023-06-27T18:00:00,0.81
4986,Too fast,5,2023-06-14T17:00:00,0.83
4987,Very helpful,3,2023-06-18T09:00:00,0.77
4988,Very helpful,2,2023-06-25T17:00:00,0.51
4989,Could be better,4,2023-06-24T09:00:00,0.73
4990,Excellent content,4,2023-06-23T12:00:00,0.66
4991,Very helpful,2,2023-06-28T17:00:00,0.91
4992,Very helpful,5,2023-06-03T13:00:00,0.71
4993,Could be better,2,2023-06-07T14:00:00,0.49
4994,Excellent content,4,2023-06-16T09:00:00,0.51
4995,Too fast,3,2023-06-10T11:00:00,0.57
4996,Excellent content,3,2023-06-04T14:00:00,0.76
4997,Too fast,4,2023-06-09T15:00:00,0.78
4998,Very helpful,4,2023-06-05T18:00:00,0.66
4999,Could be better,4,2023-06-15T18:00:00,0.8
5000,Too fast,4,2023-06-24T17:00:00,0.47
5001,Very helpful,4,2023-06-22T16:00:00,0.88
5002,Excellent content,2,2023-06-09T10:00:00,0.89
5003,Excellent content,3,2023-06-27T14:00:00,0.39
5004,Could be better,5,2023-06-26T16:00:00,0.78
5005,Could be better,2,2023-06-04T11:00:00,0.46
5006,Excellent content,4,2023-06-13T12:00:00,0.83
5007,Too fast,4,2023-06-19T15:00:00,0.67
5008,Excellent content,5,2023-06-23T12:00:00,0.69
5009,Excellent content,5,2023-06-04T15:00:00,0.78
5010,Too fast,5,2023-06-21T09:00:00,0.77
5011,Very helpful,5,2023-06-06T11:00:00,0.52
5012,Could be better,4,2023-06-20T12:00:00,0.74
5013,Too fast,3,2023-06-05T15:00:00,0.57
5014,Too fast,4,2023-06-06T10:00:00,0.75
5015,Too fast,5,2023-06-08T15:00:00,0.71
5016,Too fast,2,2023-06-19T14:00:00,0.83
5017,Too fast,3,2023-06-21T16:00:00,0.6
5018,Very helpful,4,2023-06-07T13:00:00,0.7
5019,Excellent content,4,2023-06-16T14:00:00,0.83
5020,Could be better,3,2023-06-24T10:00:00,0.93
5021,Too fast,4,2023-06-27T16:00:00,0.45
5022,Excellent content,4,2023-06-08T16:00:00,0.8
5023,Very helpful,4,2023-06-28T17:00:00,0.91
5024,Too fast,2,2023-06-18T09:00:00,0.85
5025,Could be better,4,2023-06-12T09:00:00,0.55
5026,Too fast,4,2023-06-23T13:00:00,0.3
5027,Could be better,3,2023-06-20T15:00:00,0.93
5028,Excellent content,2,2023-06-19T14:00:00,0.63
5029,Could be better,5,2023-06-17T15:00:00,0.91
5030,Excellent content,3,2023-06-07T14:00:00,0.83
5031,Could be better,3,2023-06-11T14:00:00,0.9
5032,Excellent content,5,2023-06-26T13:00:00,0.78
5033,Could be better,5,2023-06-08T11:00:00,0.61
5034,Excellent content,3,2023-06-12T17:00:00,0.94
5035,Very helpful,4,2023-06-26T13:00:00,0.72
5036,Too fast,5,2023-06-09T15:00:00,0.74
5037,Very helpful,4,2023-06-10T10:00:00,0.84
5038,Could be better,5,2023-06-23T12:00:00,0.8
5039,Too fast,3,2023-06-04T09:00:00,0.92
5040,Excellent content,5,2023-06-13T11:00:00,0.33
5041,Very helpful,5,2023-06-08T14:00:00,0.35
5042,Very helpful,5,2023-06-22T18:00:00,0.84
5043,Could be better,4,2023-06-14T17:00:00,0.58
5044,Very helpful,4,2023-06-18T12:00:00,0.73
5045,Excellent content,4,2023-06-15T16:00:00,0.42
5046,Very helpful,4,2023-06-08T10:00:00,0.9
5047,Very helpful,4,2023-06-09T12:00:00,0.68
5048,Could be better,4,2023-06-25T11:00:00,0.85
5049,Too fast,4,2023-06-07T12:00:00,0.69
5050,Could be better,4,2023-06-16T18:00:00,0.38
5051,Too fast,3,2023-06-27T12:00:00,0.87
5052,Very helpful,4,2023-06-02T10:00:00,0.55
5053,Could be better,4,2023-06-14T09:00:00,0.67
5054,Excellent content,4,2023-06-06T11:00:00,0.56
5055,Very helpful,3,2023-06-09T15:00:00,0.37
5056,Excellent content,4,2023-06-04T11:00:00,0.56
5057,Too fast,4,2023-06-02T11:00:00,0.69
5058,Very helpful,5,2023-06-12T18:00:00,0.95
5059,Could be better,4,2023-06-18T12:00:00,0.42
