beneficiary_id,pre_training_score,post_training_score,skill_domain,assessment_date
5900,47.8,59.3,Data Entry,2023-05-01
5901,59.3,73.9,Logistics,2023-04-23
5902,50.7,68.4,IT,2023-05-11
5903,40.7,59.3,IT,2023-05-09
5904,32.2,43.5,Data Entry,2023-04-16
5905,34.4,50.3,Data Entry,2023-03-18
5906,53.8,64.6,Data Entry,2023-04-30
5907,60.0,73.5,IT,2023-04-21
5908,45.7,67.6,Logistics,2023-03-03
5909,63.0,87.2,Logistics,2023-04-25
5910,42.8,60.6,IT,2023-04-03
5911,32.2,54.9,Logistics,2023-05-18
5912,46.0,64.4,Retail,2023-05-16
5913,51.9,70.6,Retail,2023-03-09
5914,58.4,78.0,Retail,2023-03-22
5915,47.1,59.8,IT,2023-03-22
5916,56.0,67.9,Data Entry,2023-05-04
5917,59.1,80.4,Data Entry,2023-03-28
5918,31.4,52.2,Retail,2023-03-29
5919,42.3,60.5,Retail,2023-05-02
5920,53.5,64.1,Logistics,2023-03-04
5921,45.5,65.7,Data Entry,2023-05-25
5922,52.7,73.2,Retail,2023-05-27
5923,47.6,66.2,Data Entry,2023-04-17
5924,47.2,70.5,IT,2023-03-29
5925,50.0,68.3,Logistics,2023-05-03
5926,40.7,63.5,IT,2023-04-18
5927,43.4,56.7,Data Entry,2023-04-09
5928,42.3,65.0,Retail,2023-04-29
5929,36.8,52.7,Logistics,2023-05-21
5930,56.4,75.0,Retail,2023-03-22
5931,35.0,55.4,Data Entry,2023-05-29
5932,46.6,63.2,Data Entry,2023-05-23
5933,59.5,71.1,IT,2023-04-25
5934,32.0,42.2,Retail,2023-05-30
5935,31.7,54.9,Logistics,2023-04-15
5936,50.4,75.3,IT,2023-04-17
5937,55.2,68.3,Logistics,2023-04-29
5938,37.1,50.7,Data Entry,2023-05-30
5939,45.2,68.8,Retail,2023-04-19
5940,34.0,44.5,Data Entry,2023-04-23
5941,36.7,56.0,Data Entry,2023-05-24
5942,64.8,80.7,Retail,2023-04-22
5943,51.8,74.0,Data Entry,2023-05-14
5944,58.6,81.1,Data Entry,2023-04-07
5945,43.8,63.9,IT,2023-03-11
5946,55.3,71.3,Logistics,2023-03-01
5947,61.1,75.9,Logistics,2023-05-02
5948,62.6,75.5,IT,2023-03-22
5949,63.5,82.8,IT,2023-04-09
5950,49.0,59.3,Retail,2023-05-03
5951,41.5,63.6,Retail,2023-05-19
5952,58.0,71.1,Logistics,2023-05-26
5953,43.1,59.8,Logistics,2023-03-29
5954,54.4,66.4,Logistics,2023-05-11
5955,62.5,77.4,Logistics,2023-03-20
5956,31.6,54.1,Logistics,2023-05-03
5957,61.6,75.1,IT,2023-04-01
5958,52.5,62.6,Logistics,2023-04-21
5959,54.4,70.3,Retail,2023-05-20
5960,58.6,77.1,Data Entry,2023-05-26
5961,41.6,64.7,Data Entry,2023-05-18
5962,53.5,73.8,IT,2023-04-27
5963,61.8,82.8,Retail,2023-05-10
5964,48.6,60.4,Logistics,2023-04-02
5965,59.3,77.3,IT,2023-05-23
5966,44.0,56.7,Data Entry,2023-04-04
5967,40.1,61.2,IT,2023-04-02
5968,62.7,74.1,Data Entry,2023-05-03
5969,34.6,50.7,Retail,2023-03-01
5970,58.0,80.0,Retail,2023-03-30
5971,49.5,66.1,IT,2023-03-10
5972,62.0,81.7,Logistics,2023-04-30
5973,41.3,65.2,Logistics,2023-04-24
5974,34.4,51.9,Retail,2023-04-14
5975,32.4,54.2,Logistics,2023-05-21
5976,63.3,80.8,Retail,2023-05-14
5977,38.5,56.9,IT,2023-05-07
5978,53.3,70.3,Data Entry,2023-03-15
5979,35.8,58.4,Logistics,2023-04-13
5980,36.0,46.6,Logistics,2023-04-21
5981,64.2,85.8,Logistics,2023-05-28
5982,64.4,86.0,Retail,2023-03-20
5983,36.0,47.1,Data Entry,2023-03-28
5984,42.0,56.5,Data Entry,2023-03-05
5985,43.7,60.0,Logistics,2023-03-12
5986,47.0,59.6,Retail,2023-03-26
5987,45.0,57.1,Data Entry,2023-05-02
5988,58.6,83.3,Retail,2023-03-25
5989,54.9,67.0,IT,2023-03-09
5990,42.1,59.2,IT,2023-04-12
5991,61.5,75.7,Data Entry,2023-04-11
5992,47.4,72.4,Data Entry,2023-05-01
5993,64.1,74.9,IT,2023-03-23
5994,40.9,65.4,Retail,2023-05-18
5995,44.2,58.9,IT,2023-03-10
5996,62.0,78.1,Data Entry,2023-04-13
5997,52.7,69.8,IT,2023-05-11
5998,50.7,65.0,Logistics,2023-05-21
5999,35.7,49.5,IT,2023-05-07
6000,30.2,54.9,Retail,2023-03-01
6001,46.6,65.2,Logistics,2023-04-09
6002,41.4,51.6,IT,2023-04-19
6003,39.3,54.0,IT,2023-03-31
6004,39.1,50.0,IT,2023-05-09
6005,46.9,64.9,Retail,2023-04-21
6006,45.2,60.1,Logistics,2023-05-10
6007,53.6,66.2,Logistics,2023-04-30
6008,49.6,62.9,IT,2023-04-30
6009,56.5,78.1,IT,2023-03-26
6010,32.6,42.7,IT,2023-05-24
6011,54.0,72.2,Data Entry,2023-03-29
6012,50.4,61.7,Logistics,2023-03-16
6013,30.1,40.9,Logistics,2023-03-03
6014,38.9,59.6,IT,2023-03-19
6015,63.7,73.7,Data Entry,2023-03-11
6016,64.6,86.4,IT,2023-03-20
6017,41.1,59.0,Data Entry,2023-04-14
6018,32.6,55.3,Retail,2023-05-24
6019,56.7,71.9,Data Entry,2023-04-18
6020,61.5,80.8,Data Entry,2023-03-27
6021,57.6,70.5,Data Entry,2023-03-05
6022,39.1,59.5,Logistics,2023-05-28
6023,43.7,59.5,Retail,2023-03-10
6024,36.8,61.1,Retail,2023-05-01
6025,38.8,57.0,IT,2023-04-11
6026,64.5,79.6,IT,2023-05-09
6027,54.0,71.7,IT,2023-05-24
6028,64.2,78.2,Logistics,2023-03-21
6029,45.0,61.9,Retail,2023-03-19
6030,45.2,55.6,Logistics,2023-04-23
6031,60.1,80.0,Retail,2023-04-27
6032,38.4,49.8,Logistics,2023-03-24
6033,53.7,74.1,IT,2023-03-29
6034,49.1,59.8,IT,2023-03-30
6035,33.0,50.9,Retail,2023-03-01
6036,58.8,73.9,Retail,2023-04-30
6037,38.8,62.9,Retail,2023-03-19
6038,42.3,67.1,IT,2023-04-02
6039,61.9,85.6,Retail,2023-04-14
6040,57.5,76.2,Logistics,2023-04-08
6041,53.2,66.3,Data Entry,2023-04-13
6042,31.2,41.9,Retail,2023-05-15
6043,44.7,55.7,Logistics,2023-05-21
6044,53.6,77.8,Data Entry,2023-03-06
6045,39.3,52.4,Logistics,2023-05-01
6046,55.1,75.9,Retail,2023-03-05
6047,62.4,77.3,IT,2023-03-31
6048,31.8,44.6,Retail,2023-04-23
6049,48.9,67.3,Logistics,2023-05-27
6050,40.3,64.9,Retail,2023-03-26
6051,44.8,59.5,Data Entry,2023-03-08
6052,53.4,65.7,IT,2023-03-28
6053,59.2,76.4,Data Entry,2023-04-29
6054,62.9,78.5,Retail,2023-05-04
6055,42.6,54.7,Logistics,2023-03-11
6056,54.9,70.8,Retail,2023-03-27
6057,60.6,80.8,Logistics,2023-05-29
6058,43.9,68.1,IT,2023-03-18
6059,63.6,79.2,IT,2023-04-26
6060,52.8,64.4,IT,2023-05-19
6061,49.2,65.0,Retail,2023-05-02
6062,39.0,61.9,IT,2023-04-20
6063,44.1,59.3,Data Entry,2023-03-13
6064,63.0,81.6,Data Entry,2023-04-29
6065,38.3,51.9,Logistics,2023-05-16
6066,56.3,81.2,Data Entry,2023-03-13
6067,35.2,59.8,Data Entry,2023-05-08
6068,58.8,82.1,Retail,2023-05-09
6069,59.3,77.3,Data Entry,2023-04-23
6070,33.2,51.5,Data Entry,2023-04-14
6071,63.9,80.2,Retail,2023-05-26
6072,47.9,71.4,IT,2023-05-27
6073,34.5,53.5,Data Entry,2023-04-22
6074,59.6,76.4,Data Entry,2023-05-12
6075,56.8,80.1,Data Entry,2023-05-24
6076,56.1,77.1,Logistics,2023-04-26
6077,47.6,58.8,IT,2023-03-18
6078,32.9,49.8,Logistics,2023-04-16
6079,52.5,73.4,Logistics,2023-04-14
6080,32.7,45.9,Retail,2023-05-05
6081,33.8,54.2,Retail,2023-04-30
6082,42.9,53.5,IT,2023-05-03
6083,56.2,74.8,Data Entry,2023-04-11
6084,61.4,73.5,IT,2023-03-19
6085,33.8,56.8,Data Entry,2023-03-21
6086,43.7,57.4,Logistics,2023-04-26
6087,32.0,51.8,IT,2023-05-20
6088,33.6,58.4,Data Entry,2023-04-11
6089,30.6,46.0,Logistics,2023-05-11
6090,34.9,46.0,Logistics,2023-03-26
6091,58.1,79.3,Retail,2023-04-08
6092,57.4,69.0,Logistics,2023-05-26
6093,43.5,55.4,Logistics,2023-04-15
6094,42.4,54.1,Retail,2023-03-28
6095,58.2,68.6,IT,2023-04-30
6096,56.8,81.2,Data Entry,2023-03-06
6097,49.4,64.1,IT,2023-04-12
6098,46.3,60.1,IT,2023-04-11
6099,30.8,50.5,Logistics,2023-04-05
6100,56.1,66.8,Retail,2023-05-21
6101,55.4,71.0,Data Entry,2023-04-21
6102,52.7,74.6,Data Entry,2023-04-28
6103,40.3,55.6,Data Entry,2023-04-11
6104,38.9,50.6,Logistics,2023-05-27
6105,57.8,69.5,Retail,2023-04-22
6106,46.3,68.7,Retail,2023-04-20
6107,50.0,61.0,Data Entry,2023-05-14
6108,41.9,65.1,IT,2023-05-26
6109,43.1,58.7,IT,2023-04-15
6110,34.3,45.6,Data Entry,2023-05-02
6111,56.7,71.6,Logistics,2023-03-17
6112,64.1,77.2,IT,2023-03-13
6113,58.3,74.0,IT,2023-03-16
6114,30.2,52.0,Retail,2023-03-26
6115,55.1,78.1,Retail,2023-05-19
6116,50.4,68.9,IT,2023-05-04
6117,58.2,74.8,Retail,2023-05-20
6118,38.5,53.0,Data Entry,2023-04-20
6119,38.5,51.6,Data Entry,2023-04-26
6120,52.2,72.3,Logistics,2023-04-05
6121,64.2,82.6,Data Entry,2023-04-25
6122,55.9,78.1,Data Entry,2023-05-01
6123,37.2,51.8,Logistics,2023-05-23
6124,40.7,62.7,IT,2023-03-09
6125,47.7,65.1,Data Entry,2023-04-18
6126,33.3,51.5,Retail,2023-04-26
6127,40.5,64.1,Logistics,2023-05-20
6128,30.7,49.9,Logistics,2023-04-04
6129,31.1,50.8,Retail,2023-05-02
6130,42.3,53.8,Data Entry,2023-03-16
6131,35.4,53.5,IT,2023-03-27
6132,34.5,55.3,IT,2023-03-29
6133,46.2,57.3,Data Entry,2023-04-08
6134,31.0,45.6,Retail,2023-05-08
6135,35.1,53.9,Retail,2023-05-07
6136,41.0,64.7,IT,2023-05-24
6137,45.5,68.4,Logistics,2023-05-24
6138,53.7,68.1,Logistics,2023-05-08
6139,53.3,68.6,Retail,2023-05-25
6140,50.3,72.3,Logistics,2023-04-19
6141,57.3,71.6,Logistics,2023-03-11
6142,61.8,81.1,Logistics,2023-03-27
6143,63.2,77.1,Retail,2023-04-30
6144,32.2,46.0,IT,2023-05-24
6145,61.4,81.3,Logistics,2023-05-25
6146,64.8,87.1,Logistics,2023-03-18
6147,39.8,50.2,Retail,2023-04-17
6148,48.3,64.0,Logistics,2023-03-04
6149,43.5,65.5,Retail,2023-05-28
6150,64.4,83.6,Logistics,2023-05-24
6151,56.1,68.8,Logistics,2023-04-23
6152,40.0,58.5,Retail,2023-05-12
6153,36.6,52.9,Logistics,2023-04-08
6154,51.5,69.5,Data Entry,2023-04-28
6155,48.8,71.4,Logistics,2023-03-15
6156,36.2,59.0,Logistics,2023-05-29
6157,52.9,63.5,Logistics,2023-04-24
6158,47.1,66.3,Retail,2023-05-02
6159,53.6,78.4,Data Entry,2023-04-21
6160,53.3,76.4,IT,2023-03-04
6161,61.6,85.1,IT,2023-03-28
6162,40.1,57.8,IT,2023-04-30
6163,56.6,77.5,Retail,2023-05-15
6164,56.5,71.3,Data Entry,2023-04-09
6165,49.6,62.1,Data Entry,2023-03-19
6166,42.8,57.5,Data Entry,2023-03-26
6167,31.5,52.8,Retail,2023-05-19
6168,30.4,54.8,Data Entry,2023-04-14
6169,38.2,60.1,Retail,2023-05-12
6170,49.1,62.6,Logistics,2023-03-10
6171,64.9,87.9,IT,2023-03-24
6172,60.5,72.9,Retail,2023-05-08
6173,58.2,80.9,Data Entry,2023-05-26
6174,58.4,75.4,Retail,2023-05-23
6175,42.8,59.2,IT,2023-03-19
6176,35.5,53.5,Data Entry,2023-05-19
6177,63.1,76.2,Retail,2023-03-01
6178,39.3,56.2,Logistics,2023-04-21
6179,33.3,49.3,IT,2023-03-25
6180,31.5,42.2,IT,2023-03-17
6181,38.9,50.3,IT,2023-05-06
6182,61.7,81.5,Retail,2023-05-07
6183,46.0,67.2,Retail,2023-03-29
6184,55.2,74.0,Data Entry,2023-05-02
6185,61.7,73.3,IT,2023-04-26
6186,62.0,74.3,Data Entry,2023-05-03
6187,39.5,58.3,Logistics,2023-05-08
6188,49.5,68.0,Data Entry,2023-04-12
6189,55.5,80.3,Retail,2023-04-23
6190,53.7,65.0,Logistics,2023-05-05
6191,36.7,54.3,Data Entry,2023-05-21
6192,44.2,64.1,Data Entry,2023-03-26
6193,37.1,50.3,IT,2023-04-08
6194,40.0,64.0,Retail,2023-04-17
6195,42.6,63.6,Retail,2023-04-20
6196,53.7,67.4,Data Entry,2023-03-16
6197,44.2,61.4,Logistics,2023-04-10
6198,54.2,73.9,IT,2023-03-03
6199,63.0,86.0,IT,2023-03-24
6200,60.5,74.0,Retail,2023-03-31
6201,52.9,71.8,Retail,2023-03-16
6202,32.6,51.6,Retail,2023-04-17
6203,35.6,57.8,Data Entry,2023-04-29
6204,55.7,72.8,Retail,2023-04-19
6205,37.6,56.0,Logistics,2023-04-03
6206,60.4,72.2,Retail,2023-05-09
6207,58.3,72.9,Retail,2023-03-10
6208,40.0,64.9,IT,2023-05-25
6209,36.5,51.4,IT,2023-05-21
6210,57.8,77.6,Retail,2023-04-27
6211,53.3,75.0,IT,2023-04-18
6212,38.2,51.1,IT,2023-05-13
6213,60.4,83.4,Retail,2023-05-10
6214,36.9,49.5,Logistics,2023-05-01
6215,61.9,75.7,IT,2023-05-14
6216,55.9,74.8,IT,2023-03-12
6217,59.9,71.4,Retail,2023-04-27
6218,46.7,58.6,IT,2023-05-04
6219,63.6,85.9,IT,2023-05-25
6220,35.5,59.1,IT,2023-04-07
6221,61.5,76.5,Logistics,2023-05-16
6222,56.5,69.0,Logistics,2023-04-26
6223,64.8,83.9,Retail,2023-03-15
6224,39.7,52.1,Retail,2023-03-10
6225,59.4,81.3,Retail,2023-05-19
6226,45.3,62.9,Retail,2023-05-13
6227,34.3,47.9,Retail,2023-03-31
6228,33.7,57.5,Data Entry,2023-04-14
6229,37.3,48.5,Logistics,2023-04-07
6230,35.9,54.6,Logistics,2023-04-30
6231,52.0,72.3,Logistics,2023-04-19
6232,38.9,56.3,Data Entry,2023-04-05
6233,43.9,60.4,Data Entry,2023-03-12
6234,57.5,75.2,IT,2023-05-26
6235,45.3,56.5,Logistics,2023-05-22
6236,37.1,54.8,Retail,2023-03-07
6237,45.1,68.9,Data Entry,2023-04-08
6238,63.2,74.5,IT,2023-05-24
6239,51.6,65.0,Retail,2023-03-26
6240,33.7,52.6,Logistics,2023-05-26
6241,53.3,66.9,IT,2023-05-09
6242,57.5,81.1,Retail,2023-04-01
6243,58.7,72.6,IT,2023-03-14
6244,45.8,63.8,Data Entry,2023-05-09
6245,32.7,54.4,Retail,2023-04-10
6246,63.6,86.4,Retail,2023-04-13
6247,45.9,69.3,Logistics,2023-04-23
6248,35.7,54.7,IT,2023-03-24
6249,41.2,54.0,Data Entry,2023-05-14
6250,38.3,49.7,Data Entry,2023-03-21
6251,50.7,70.2,IT,2023-03-20
6252,51.4,70.5,Retail,2023-03-31
6253,45.0,55.0,Data Entry,2023-04-18
6254,31.4,49.3,Data Entry,2023-05-26
6255,45.0,62.6,Logistics,2023-03-20
6256,40.0,62.2,Logistics,2023-05-03
6257,60.8,83.8,Logistics,2023-03-26
6258,34.1,56.5,Data Entry,2023-03-18
6259,59.9,84.0,IT,2023-03-05
6260,53.3,70.9,Data Entry,2023-05-23
6261,47.6,62.5,Retail,2023-04-17
6262,55.8,71.8,IT,2023-03-25
6263,40.3,57.4,Retail,2023-04-27
6264,48.4,67.8,Data Entry,2023-04-05
6265,52.6,74.2,Retail,2023-04-24
6266,50.3,73.4,IT,2023-05-02
6267,30.6,43.4,Data Entry,2023-05-27
6268,62.9,86.7,Data Entry,2023-03-11
6269,39.2,50.8,Data Entry,2023-03-03
6270,48.5,59.1,Data Entry,2023-04-03
6271,44.6,63.5,Logistics,2023-05-30
6272,51.6,68.7,Logistics,2023-03-09
6273,33.4,49.2,Data Entry,2023-04-09
6274,52.6,64.6,Logistics,2023-03-06
6275,40.9,53.8,IT,2023-05-19
6276,34.9,48.1,Retail,2023-04-09
6277,39.4,56.2,Logistics,2023-05-09
6278,34.8,47.0,IT,2023-03-04
6279,63.6,84.2,Data Entry,2023-03-26
6280,50.5,67.8,IT,2023-03-09
6281,40.1,54.3,Data Entry,2023-04-14
6282,63.7,84.5,Data Entry,2023-03-22
6283,44.4,59.1,Retail,2023-03-09
6284,40.4,63.6,Data Entry,2023-05-10
6285,33.8,56.4,Logistics,2023-03-22
6286,37.5,53.9,Retail,2023-05-16
6287,61.0,81.4,Data Entry,2023-05-26
6288,46.6,71.2,Data Entry,2023-04-26
6289,56.2,70.4,IT,2023-05-22
6290,34.7,52.5,Retail,2023-04-12
6291,52.4,68.5,Retail,2023-03-27
6292,43.0,57.5,Retail,2023-05-07
6293,37.3,55.7,Logistics,2023-03-23
6294,63.1,86.8,Retail,2023-03-10
6295,32.0,45.0,IT,2023-03-13
6296,41.5,58.1,IT,2023-03-11
6297,57.5,76.9,IT,2023-04-05
6298,63.0,84.0,Retail,2023-03-27
6299,54.5,71.9,Data Entry,2023-03-03
6300,54.7,69.9,Data Entry,2023-04-17
6301,57.8,79.0,Retail,2023-05-10
6302,48.7,69.3,IT,2023-05-25
6303,62.5,76.4,Logistics,2023-03-01
6304,49.5,65.9,Logistics,2023-03-13
6305,41.6,64.3,IT,2023-04-01
6306,44.4,60.3,IT,2023-05-22
6307,58.1,79.3,Retail,2023-03-03
6308,51.6,74.6,Data Entry,2023-05-16
6309,51.0,63.1,Logistics,2023-03-30
6310,37.7,54.8,Retail,2023-04-23
6311,45.5,69.2,Data Entry,2023-05-25
6312,56.3,67.9,IT,2023-05-25
6313,53.2,67.3,Logistics,2023-05-12
6314,39.3,55.9,Data Entry,2023-04-30
6315,54.9,77.2,Logistics,2023-05-01
6316,50.1,68.2,Logistics,2023-03-29
6317,39.0,49.5,Logistics,2023-03-11
6318,39.5,58.2,IT,2023-04-06
6319,38.9,56.3,Data Entry,2023-05-11
6320,63.2,87.7,Logistics,2023-05-19
6321,31.9,51.8,IT,2023-05-20
6322,35.6,60.1,Retail,2023-03-16
6323,42.9,61.2,Logistics,2023-05-09
6324,31.4,52.2,Logistics,2023-05-05
6325,43.5,61.4,IT,2023-04-12
6326,64.7,84.7,Logistics,2023-05-06
6327,37.1,57.3,Data Entry,2023-04-12
6328,33.8,46.8,Logistics,2023-03-15
6329,47.4,65.8,Data Entry,2023-05-25
6330,37.5,56.3,Logistics,2023-05-10
6331,43.9,54.3,Logistics,2023-04-17
6332,60.8,74.6,Data Entry,2023-03-07
6333,49.8,69.8,Logistics,2023-03-02
6334,35.6,54.6,Retail,2023-04-28
6335,44.4,62.0,Retail,2023-05-12
6336,58.3,78.3,Data Entry,2023-04-18
6337,52.0,72.6,IT,2023-04-03
6338,49.5,66.2,IT,2023-04-18
6339,31.7,49.7,IT,2023-04-25
6340,42.9,65.7,Data Entry,2023-03-04
6341,48.7,58.9,Data Entry,2023-03-20
6342,55.5,77.6,Retail,2023-03-04
6343,57.7,80.0,Retail,2023-03-05
6344,64.1,81.0,Retail,2023-03-26
6345,62.7,76.2,IT,2023-03-09
6346,40.9,61.3,Logistics,2023-03-22
6347,33.7,55.2,IT,2023-05-15
6348,34.9,48.5,Retail,2023-03-18
6349,41.6,53.6,IT,2023-03-16
6350,50.0,67.6,Logistics,2023-05-21
6351,57.4,76.2,Data Entry,2023-03-26
6352,42.6,57.5,Data Entry,2023-04-05
6353,47.9,69.4,Data Entry,2023-03-30
6354,52.4,65.6,Data Entry,2023-04-03
6355,47.3,63.2,IT,2023-03-24
6356,59.0,83.1,Logistics,2023-04-15
6357,49.7,69.7,Logistics,2023-05-22
6358,44.2,65.5,IT,2023-03-18
6359,42.5,58.5,Logistics,2023-03-31
6360,39.6,57.7,IT,2023-05-08
6361,46.6,71.4,Retail,2023-03-15
6362,39.2,61.4,Retail,2023-03-05
6363,36.0,58.7,Data Entry,2023-04-18
6364,40.3,53.0,Logistics,2023-03-26
6365,45.2,57.1,Logistics,2023-03-23
6366,53.6,70.6,Data Entry,2023-05-19
6367,55.6,77.2,Data Entry,2023-05-03
6368,53.1,71.7,Retail,2023-05-14
6369,56.7,76.3,IT,2023-04-01
6370,45.7,60.7,Logistics,2023-05-18
6371,48.3,62.7,IT,2023-05-16
6372,41.2,61.1,Retail,2023-05-01
6373,50.5,70.1,Retail,2023-03-18
6374,59.0,83.4,IT,2023-03-01
6375,37.9,62.6,Logistics,2023-04-29
6376,44.6,61.2,Logistics,2023-05-22
6377,55.3,68.5,IT,2023-03-22
6378,47.7,71.8,IT,2023-03-06
6379,31.3,47.8,Logistics,2023-05-03
6380,35.2,49.4,Retail,2023-04-08
6381,63.2,85.0,IT,2023-05-30
6382,36.4,60.0,IT,2023-05-10
6383,60.7,72.4,Data Entry,2023-04-11
6384,32.3,46.3,Data Entry,2023-05-26
6385,62.5,81.5,Retail,2023-05-13
6386,55.2,71.4,Logistics,2023-03-14
6387,38.0,53.9,Data Entry,2023-04-04
6388,31.4,48.1,Data Entry,2023-05-16
6389,33.2,48.9,Retail,2023-04-26
6390,56.8,70.7,Data Entry,2023-05-26
6391,53.4,77.8,Retail,2023-05-08
6392,49.9,65.7,IT,2023-04-04
6393,58.0,70.0,IT,2023-04-29
6394,48.3,65.2,Data Entry,2023-05-27
6395,50.6,64.1,Data Entry,2023-04-23
6396,51.8,66.8,Data Entry,2023-04-01
6397,30.7,53.7,IT,2023-03-24
6398,61.4,75.0,Retail,2023-04-22
6399,33.4,47.0,IT,2023-04-01
6400,44.0,63.2,Retail,2023-04-10
6401,53.7,72.8,Data Entry,2023-04-26
6402,36.5,57.0,Retail,2023-04-10
6403,44.7,59.3,IT,2023-05-12
6404,59.5,76.8,Retail,2023-04-11
6405,46.6,68.7,Retail,2023-04-07
6406,39.5,50.0,Data Entry,2023-05-17
6407,60.3,84.2,Logistics,2023-04-13
6408,58.6,77.4,Retail,2023-04-13
6409,49.2,60.9,Retail,2023-03-31
6410,59.1,79.2,Data Entry,2023-03-17
6411,45.0,59.7,Data Entry,2023-05-06
6412,39.9,57.1,Logistics,2023-04-21
6413,55.5,79.5,Retail,2023-03-12
6414,62.1,83.9,Logistics,2023-05-29
6415,54.0,72.0,Data Entry,2023-03-01
6416,54.2,75.8,Data Entry,2023-03-05
6417,43.4,61.9,Data Entry,2023-05-20
6418,34.9,49.4,IT,2023-05-25
6419,32.7,51.3,Retail,2023-03-27
6420,37.6,49.5,Retail,2023-04-02
6421,49.7,61.1,Retail,2023-03-04
6422,42.2,57.9,Logistics,2023-04-29
6423,48.6,58.7,IT,2023-05-02
6424,32.6,47.2,Retail,2023-03-24
6425,59.2,73.5,Data Entry,2023-03-03
6426,64.8,77.3,Data Entry,2023-04-09
6427,49.9,72.9,Data Entry,2023-05-09
6428,64.8,87.0,Data Entry,2023-03-12
6429,55.1,72.5,IT,2023-03-28
6430,37.6,60.5,IT,2023-05-05
6431,37.2,59.0,Data Entry,2023-04-15
6432,59.6,78.5,IT,2023-05-07
6433,38.0,61.3,Retail,2023-05-23
6434,57.7,75.7,Logistics,2023-03-31
6435,46.8,60.0,IT,2023-04-02
6436,56.9,69.4,Logistics,2023-03-14
6437,48.5,62.1,Logistics,2023-04-08
6438,64.1,82.2,Retail,2023-04-20
6439,61.9,77.3,Retail,2023-03-27
6440,40.3,56.9,Retail,2023-04-30
6441,56.0,67.7,Logistics,2023-03-05
6442,61.7,77.1,Retail,2023-03-19
6443,51.2,71.0,Retail,2023-03-13
6444,54.6,65.9,Retail,2023-03-21
6445,31.6,52.7,Data Entry,2023-04-04
6446,41.8,58.5,IT,2023-04-01
6447,30.6,54.2,Logistics,2023-05-08
6448,62.4,82.7,IT,2023-05-20
6449,51.3,69.4,Logistics,2023-05-01
6450,50.3,66.7,Retail,2023-04-24
6451,39.7,60.2,Data Entry,2023-03-03
6452,57.7,72.2,Logistics,2023-04-11
6453,44.4,57.5,IT,2023-05-21
6454,36.7,53.1,Data Entry,2023-05-08
6455,49.0,73.3,IT,2023-04-18
6456,32.2,50.5,Retail,2023-03-04
6457,47.6,62.5,Retail,2023-05-09
6458,60.7,79.6,Logistics,2023-05-04
6459,61.4,78.9,Retail,2023-03-04
6460,40.6,65.5,Retail,2023-05-04
6461,53.8,65.7,Retail,2023-03-18
6462,58.8,71.0,IT,2023-04-20
6463,34.9,48.1,Data Entry,2023-04-07
6464,33.0,47.8,Logistics,2023-05-14
6465,35.2,54.2,Retail,2023-03-31
6466,30.1,43.2,Logistics,2023-05-21
6467,38.2,51.7,IT,2023-05-23
6468,31.3,46.8,Data Entry,2023-04-05
6469,32.1,51.4,Data Entry,2023-04-21
6470,61.6,83.8,Data Entry,2023-04-30
6471,42.0,61.1,Data Entry,2023-03-28
6472,45.6,63.9,Data Entry,2023-03-19
6473,51.8,72.9,Data Entry,2023-05-01
6474,64.3,76.2,Logistics,2023-03-11
6475,50.0,68.7,Logistics,2023-04-13
6476,56.5,73.4,IT,2023-04-09
6477,37.4,54.2,Retail,2023-04-30
6478,33.7,48.2,IT,2023-04-24
6479,47.4,62.1,Data Entry,2023-04-11
6480,54.0,74.9,Logistics,2023-05-07
6481,51.8,65.1,IT,2023-05-11
6482,60.3,71.4,Retail,2023-03-14
6483,47.8,61.1,Logistics,2023-03-12
6484,51.5,62.9,Retail,2023-03-26
6485,48.6,60.4,Data Entry,2023-03-20
6486,34.6,47.0,Retail,2023-05-26
6487,52.5,66.6,IT,2023-04-24
6488,57.6,76.4,Retail,2023-05-25
6489,55.0,75.4,Logistics,2023-03-26
6490,40.0,55.0,Data Entry,2023-04-22
6491,63.5,78.1,Logistics,2023-03-16
6492,56.6,76.7,Retail,2023-05-07
6493,46.9,65.0,IT,2023-05-16
6494,49.3,62.5,Data Entry,2023-03-04
6495,35.7,49.4,Data Entry,2023-04-07
6496,52.0,72.5,Data Entry,2023-03-14
6497,46.5,63.1,Logistics,2023-03-01
6498,58.1,77.4,Retail,2023-04-02
6499,46.2,62.4,Retail,2023-05-05
6500,55.4,78.2,Data Entry,2023-03-10
6501,59.6,81.2,Data Entry,2023-04-30
6502,63.7,75.9,IT,2023-03-03
6503,42.1,55.9,IT,2023-05-15
6504,33.0,54.3,Data Entry,2023-04-25
6505,36.2,48.3,Retail,2023-03-08
6506,31.9,51.4,IT,2023-05-05
6507,58.7,72.2,Data Entry,2023-04-28
6508,55.2,70.9,Retail,2023-04-21
6509,51.4,61.8,Data Entry,2023-05-15
6510,43.6,60.9,Logistics,2023-03-24
6511,61.8,75.6,Data Entry,2023-04-28
6512,30.7,48.0,Data Entry,2023-04-21
6513,43.1,66.0,Data Entry,2023-04-05
6514,46.5,69.5,Logistics,2023-03-06
6515,41.1,61.6,Retail,2023-04-26
6516,59.8,72.1,Logistics,2023-03-21
6517,34.2,51.5,Data Entry,2023-03-16
6518,49.0,68.4,Data Entry,2023-05-08
